id,Compound_CID,Data_Source,Compound,Source_Chemical_ID,Source_Chemical,Source_Chemical_URL,Source_Target_ID,Source_Target,Source_Target_URL,Protein_Accession,Protein,Gene_ID,Gene,Taxonomy_ID,Taxonomy,Action,Activity_Name,Activity,Evidence_IDs,Evidence_URLs,Evidence_PMIDs,Evidence_DOIs,pmcids,pclids,References
1932537,3084152,Toxin and Toxin Target Database (T3DB),Trinickel bis(arsenate),T3D1409,Nickel arsenate,http://www.t3db.ca/toxins/T3D1409,BE0001717,Poly [ADP-ribose] polymerase 1,http://www.t3db.ca/biodb/bio_entities/BE0001717,P09874,Poly [ADP-ribose] polymerase 1,142,PARP1,9606,Homo sapiens (human),Arsenic binding of PARP-1 is believed to induce carcinogenesis by affecting DNA repair. (A17),,,PMID:18164070,https://www.ncbi.nlm.nih.gov/pubmed/18164070,18164070,,,28834896,"Kitchin KT, Wallace K. The role of protein binding of trivalent arsenicals in arsenic carcinogenesis and toxicity. Journal of Inorganic Biochemistry. 2008 Mar;102(3):532–9. doi: 10.1016/j.jinorgbio.2007.10.021."
1947150,3085092,Comparative Toxicogenomics Database (CTD),Salinomycin,C010327,salinomycin,https://ctdbase.org/detail.go?type=chem&acc=C010327,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,9606,Homo sapiens (human),Salinomycin results in increased cleavage of PARP1 protein,,,PMID:30273566,https://www.ncbi.nlm.nih.gov/pubmed/30273566,30273566,,,20968546,"Liu L, Wang Q, Mao J, Qin T, Sun Y, Yang J, Han Y, Li L, Li Q. Salinomycin suppresses cancer cell stemness and attenuates TGF-ß-induced epithelial-mesenchymal transition of renal cell carcinoma cells. Chem Biol Interact. 2018 Dec 25;296():145–53. doi: 10.1016/j.cbi.2018.09.018. PMID: 30273566."
1983022,3086673,Comparative Toxicogenomics Database (CTD),Pegorgotein,C063471,polyethylene glycol-superoxide dismutase,https://ctdbase.org/detail.go?type=chem&acc=C063471,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,10116,Rattus norvegicus (Norway rat),[polyethylene glycol-superoxide dismutase co-treated with acetovanillone] inhibits the reaction [EDN1 protein results in increased expression of and results in increased cleavage of PARP1 protein],,,PMID:24932781,https://www.ncbi.nlm.nih.gov/pubmed/24932781,24932781,,PMC4116760,32330629,"Yilmaz B, Sahin P, Ordueri E, Celik-Ozenci C, Tasatargil A. Poly(ADP-ribose) polymerase inhibition improves endothelin-1-induced endothelial dysfunction in rat thoracic aorta. Upsala Journal of Medical Sciences. 2014 Jun 16;119(3):215–22. doi: 10.3109/03009734.2014.908253."
1983526,3091786,Comparative Toxicogenomics Database (CTD),CH-223191,C511621,2-methyl-2H-pyrazole-3-carboxylic acid (2-methyl-4-o-tolylazophenyl)amide,https://ctdbase.org/detail.go?type=chem&acc=C511621,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,9606,Homo sapiens (human),2-methyl-2H-pyrazole-3-carboxylic acid (2-methyl-4-o-tolylazophenyl)amide promotes the reaction [erastin results in increased cleavage of PARP1 protein],,,PMID:38641223,https://www.ncbi.nlm.nih.gov/pubmed/38641223,38641223,,,37138187,"Kou Z, Tran F, Colon T, Shteynfeld Y, Noh S, Chen F, Choi BH, Dai W. AhR signaling modulates Ferroptosis by regulating SLC7A11 expression. Toxicol Appl Pharmacol. 2024 May;486():116936. doi: 10.1016/j.taap.2024.116936. PMID: 38641223."
1952416,3495594,Comparative Toxicogenomics Database (CTD),"(3,4-Dihydroxy-5-nitrophenyl)(2-fluorophenyl)methanone",C071721,Ro 41-0960,https://ctdbase.org/detail.go?type=chem&acc=C071721,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,10116,Rattus norvegicus (Norway rat),Ro 41-0960 results in decreased expression of PARP1 protein,,,PMID:21896544,https://www.ncbi.nlm.nih.gov/pubmed/21896544,21896544,,PMC3196875,7295545,"Hassan MH, Fouad H, Bahashwan S, Al-Hendy A. Towards non-surgical therapy for uterine fibroids: catechol-O-methyl transferase inhibitor shrinks uterine fibroid lesions in the Eker rat model. Hum Reprod. 2011 Nov;26(11):3008–18. PMID: 21896544; PMCID: PMC3196875."
1514242,3645780,Comparative Toxicogenomics Database (CTD),alpha-Amino-2-chloro-5-hydroxybenzeneacetic acid,C107349,2-chloro-5-hydroxyphenylglycine,https://ctdbase.org/detail.go?type=chem&acc=C107349,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,10090,Mus musculus (house mouse),2-chloro-5-hydroxyphenylglycine affects the reaction [oxidopamine results in increased cleavage of PARP1 protein]|gopc protein affects the reaction [2-chloro-5-hydroxyphenylglycine affects the reaction [oxidopamine results in increased cleavage of PARP1 protein]],,,PMID:33571554,https://www.ncbi.nlm.nih.gov/pubmed/33571554,33571554,,,660076,"Wang Y, Gu L, Yang HM, Zhang H. Cystic fibrosis transmembrane conductance regulator-associated ligand protects dopaminergic neurons by differentially regulating metabotropic glutamate receptor 5 in the progression of neurotoxin 6-hydroxydopamine-induced Parkinson's disease model. Neurotoxicology. 2021 May;84():14–29. doi: 10.1016/j.neuro.2021.02.003. PMID: 33571554."
792979,4210951,Comparative Toxicogenomics Database (CTD),SB 415286,C417520,"3-(3-chloro-4-hydroxyphenylamino)-4-(4-nitrophenyl)-1H-pyrrole-2,5-dione",https://ctdbase.org/detail.go?type=chem&acc=C417520,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,10090,Mus musculus (house mouse),"3-(3-chloro-4-hydroxyphenylamino)-4-(4-nitrophenyl)-1H-pyrrole-2,5-dione inhibits the reaction [cyclosporine results in increased cleavage of PARP1 protein]",,,PMID:22155090,https://www.ncbi.nlm.nih.gov/pubmed/22155090,22155090,,,15398108,"Sarró E, Jacobs-Cachá C, Itarte E, Meseguer A. A pharmacologically-based array to identify targets of cyclosporine A-induced toxicity in cultured renal proximal tubule cells. Toxicol Appl Pharmacol. 2012 Jan 15;258(2):275–87. doi: 10.1016/j.taap.2011.11.007. PMID: 22155090."
2006736,4302963,Comparative Toxicogenomics Database (CTD),Iodopravadoline,C094023,iodopravadoline,https://ctdbase.org/detail.go?type=chem&acc=C094023,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,10116,Rattus norvegicus (Norway rat),Iodopravadoline results in increased cleavage of PARP1 protein|iodopravadoline inhibits the reaction [caryophyllene inhibits the reaction [doxorubicin results in increased cleavage of PARP1 protein]],,,PMID:30836069,https://www.ncbi.nlm.nih.gov/pubmed/30836069,30836069,,,18256531,"Meeran MFN, Al Taee H, Azimullah S, Tariq S, Adeghate E, Ojha S. ß-Caryophyllene, a natural bicyclic sesquiterpene attenuates doxorubicin-induced chronic cardiotoxicity via activation of myocardial cannabinoid type-2 (CB2) receptors in rats. Chem Biol Interact. 2019 May 01;304():158–67. doi: 10.1016/j.cbi.2019.02.028. PMID: 30836069."
1642624,5113032,Comparative Toxicogenomics Database (CTD),"6-Chloro-2,3,4,9-tetrahydro-1H-carbazole-1-carboxamide",C550547,"6-chloro-2,3,4,9-tetrahydro-1H-carbazole-1-carboxamide",https://ctdbase.org/detail.go?type=chem&acc=C550547,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,9606,Homo sapiens (human),"6-chloro-2,3,4,9-tetrahydro-1H-carbazole-1-carboxamide promotes the reaction [camptothecin results in increased cleavage of PARP1 protein]|6-chloro-2,3,4,9-tetrahydro-1H-carbazole-1-carboxamide inhibits the reaction [camptothecin results in increased cleavage of PARP1 protein]",,,PMID:24726431,https://www.ncbi.nlm.nih.gov/pubmed/24726431,24726431,,,1811061,"Herbert KJ, Cook AL, Snow ET. SIRT1 inhibition restores apoptotic sensitivity in p53-mutated human keratinocytes. Toxicol Appl Pharmacol. 2014 Jun 15;277(3):288–97. doi: 10.1016/j.taap.2014.04.001. PMID: 24726431."
1633728,5271565,Comparative Toxicogenomics Database (CTD),Dimethyl maleate,C004780,dimethyl maleate,https://ctdbase.org/detail.go?type=chem&acc=C004780,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,9606,Homo sapiens (human),Dimethyl maleate results in increased cleavage of PARP1 protein,,,PMID:21105742,https://www.ncbi.nlm.nih.gov/pubmed/21105742,21105742,,,20112279,"West JD, Stamm CE, Kingsley PJ. Structure-activity comparison of the cytotoxic properties of diethyl maleate and related molecules: identification of diethyl acetylenedicarboxylate as a thiol cross-linking agent. Chem Res Toxicol. 2011 Jan 14;24(1):81–8. doi: 10.1021/tx100292n. PMID: 21105742."
1893190,5271566,Comparative Toxicogenomics Database (CTD),Diethyl Maleate,C014476,diethyl maleate,https://ctdbase.org/detail.go?type=chem&acc=C014476,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,9606,Homo sapiens (human),Diethyl maleate results in increased cleavage of PARP1 protein,,,PMID:21105742,https://www.ncbi.nlm.nih.gov/pubmed/21105742,21105742,,,20112279,"West JD, Stamm CE, Kingsley PJ. Structure-activity comparison of the cytotoxic properties of diethyl maleate and related molecules: identification of diethyl acetylenedicarboxylate as a thiol cross-linking agent. Chem Res Toxicol. 2011 Jan 14;24(1):81–8. doi: 10.1021/tx100292n. PMID: 21105742."
1982796,5271569,Comparative Toxicogenomics Database (CTD),Dibutyl maleate,C048074,dibutyl maleate,https://ctdbase.org/detail.go?type=chem&acc=C048074,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,9606,Homo sapiens (human),Dibutyl maleate results in increased cleavage of PARP1 protein,,,PMID:21105742,https://www.ncbi.nlm.nih.gov/pubmed/21105742,21105742,,,20112279,"West JD, Stamm CE, Kingsley PJ. Structure-activity comparison of the cytotoxic properties of diethyl maleate and related molecules: identification of diethyl acetylenedicarboxylate as a thiol cross-linking agent. Chem Res Toxicol. 2011 Jan 14;24(1):81–8. doi: 10.1021/tx100292n. PMID: 21105742."
1545900,5273569,Comparative Toxicogenomics Database (CTD),Fraxetin,C105671,fraxetin,https://ctdbase.org/detail.go?type=chem&acc=C105671,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,9606,Homo sapiens (human),Fraxetin results in increased cleavage of PARP1 protein,,,PMID:37867445,https://www.ncbi.nlm.nih.gov/pubmed/37867445,37867445,,,36105578,"Weng M, Deng Z, Huang S, Lin X, Xu N, Sun X, Wu W, Lu J, Wang D. Fraxetin inhibits proliferation and induces apoptosis of bladder cancer through the Akt pathway in vitro and in vivo. J Biochem Mol Toxicol. 2024 Jan;38(1):e23556. doi: 10.1002/jbt.23556. PMID: 37867445."
2064603,5274591,Comparative Toxicogenomics Database (CTD),Isoliensinine,C499779,isoliensinine,https://ctdbase.org/detail.go?type=chem&acc=C499779,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,9606,Homo sapiens (human),Acetylcysteine inhibits the reaction [isoliensinine results in increased cleavage of PARP1 protein]|isoliensinine results in increased cleavage of PARP1 protein|sb 203580 inhibits the reaction [isoliensinine results in increased cleavage of PARP1 protein]|pyrazolanthrone inhibits the reaction [isoliensinine results in increased cleavage of PARP1 protein],,,PMID:26219228,https://www.ncbi.nlm.nih.gov/pubmed/26219228,26219228,,PMC4518223,33034897,2015; 5(1):12579
1879283,5278396,Comparative Toxicogenomics Database (CTD),KU-55933,C495818,2-morpholin-4-yl-6-thianthren-1-yl-pyran-4-one,https://ctdbase.org/detail.go?type=chem&acc=C495818,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,9606,Homo sapiens (human),[2-morpholin-4-yl-6-thianthren-1-yl-pyran-4-one co-treated with 1-(3-((2-(dimethylamino)ethyl)carbamoyl)phenyl)-3-(4-(bis(2-chloroethyl)amino)phenyl)urea] results in increased cleavage of PARP1 protein,,,PMID:26208482,https://www.ncbi.nlm.nih.gov/pubmed/26208482,26208482,,PMC4694865,33024721,"Kuo CY, Chou WC, Wu CC, Wong TS, Kakadiya R, Lee TC, Su TL, Wang HC. Repairing of N-mustard derivative BO-1055 induced DNA damage requires NER, HR, and MGMT-dependent DNA repair mechanisms. Oncotarget. 2015 Sep 22;6(28):25770–83. PMID: 26208482; PMCID: PMC4694865."
1879284,5278396,Comparative Toxicogenomics Database (CTD),KU-55933,C495818,2-morpholin-4-yl-6-thianthren-1-yl-pyran-4-one,https://ctdbase.org/detail.go?type=chem&acc=C495818,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,9606,Homo sapiens (human),2-morpholin-4-yl-6-thianthren-1-yl-pyran-4-one promotes the reaction [capsaicin results in increased cleavage of and results in increased activity of PARP1 protein],,,PMID:22226932,https://www.ncbi.nlm.nih.gov/pubmed/22226932,22226932,,,22176951,"Yoon JH, Ahn SG, Lee BH, Jung SH, Oh SH. Role of autophagy in chemoresistance: regulation of the ATM-mediated DNA-damage signaling pathway through activation of DNA-PKcs and PARP-1. Biochem Pharmacol. 2012 Mar 15;83(6):747–57. doi: 10.1016/j.bcp.2011.12.029. PMID: 22226932."
1879285,5278396,Comparative Toxicogenomics Database (CTD),KU-55933,C495818,2-morpholin-4-yl-6-thianthren-1-yl-pyran-4-one,https://ctdbase.org/detail.go?type=chem&acc=C495818,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,10090,Mus musculus (house mouse),PARP1 protein affects the reaction [2-morpholin-4-yl-6-thianthren-1-yl-pyran-4-one results in decreased activity of ATM protein]|parp1 protein affects the susceptibility to 2-morpholin-4-yl-6-thianthren-1-yl-pyran-4-one,,,PMID:16556909,https://www.ncbi.nlm.nih.gov/pubmed/16556909,16556909,,PMC1410911,13294148,"Bryant HE, Helleday T. Inhibition of poly (ADP-ribose) polymerase activates ATM which is required for subsequent homologous recombination repair. Nucleic Acids Res. 2006;34(6):1685–91. PMID: 16556909; PMCID: PMC1410911."
1565184,5280343,Comparative Toxicogenomics Database (CTD),Quercetin,D011794,Quercetin,https://ctdbase.org/detail.go?type=chem&acc=D011794,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,9606,Homo sapiens (human),2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [quercetin results in increased cleavage of PARP1 protein],,,PMID:14688022|PMID:21165570,https://www.ncbi.nlm.nih.gov/pubmed/14688022|https://www.ncbi.nlm.nih.gov/pubmed/21165570,14688022|21165570,,,1101035|20010805,"Lee WJ, Chen YR, Tseng TH. Quercetin induces FasL-related apoptosis, in part, through promotion of histone H3 acetylation in human leukemia HL-60 cells. Oncol Rep. 2011 Feb;25(2):583–91. doi: 10.3892/or.2010.1097. PMID: 21165570.|Nguyen TT, Tran E, Nguyen TH, Do PT, Huynh TH, Huynh H. The role of activated MEK-ERK pathway in quercetin-induced growth inhibition and apoptosis in A549 lung cancer cells. Carcinogenesis. 2004 May;25(5):647–59. doi: 10.1093/carcin/bgh052. PMID: 14688022."
1565185,5280343,Comparative Toxicogenomics Database (CTD),Quercetin,D011794,Quercetin,https://ctdbase.org/detail.go?type=chem&acc=D011794,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,9606,Homo sapiens (human),[ABCB1 protein results in decreased susceptibility to doxorubicin] inhibits the reaction [quercetin results in increased cleavage of PARP1 protein],,,PMID:20438634,https://www.ncbi.nlm.nih.gov/pubmed/20438634,20438634,,PMC2873443,5184553,2010; 9(1):99
1565317,5280343,Comparative Toxicogenomics Database (CTD),Quercetin,D011794,Quercetin,https://ctdbase.org/detail.go?type=chem&acc=D011794,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,9606,Homo sapiens (human),AKT1 protein inhibits the reaction [quercetin results in increased cleavage of PARP1 protein],,,PMID:20386985,https://www.ncbi.nlm.nih.gov/pubmed/20386985,20386985,,,24171575,2010; 15(7):850-863
1565318,5280343,Comparative Toxicogenomics Database (CTD),Quercetin,D011794,Quercetin,https://ctdbase.org/detail.go?type=chem&acc=D011794,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,9606,Homo sapiens (human),[BAX protein results in increased susceptibility to quercetin] which results in increased cleavage of PARP1 protein,,,PMID:18455702,https://www.ncbi.nlm.nih.gov/pubmed/18455702,18455702,,PMC3266687,21414903,"Lee D, Szczepanski M, Lee YJ. Role of Bax in quercetin-induced apoptosis in human prostate cancer cells. Biochemical Pharmacology. 2008 Jun;75(12):2345–55. doi: 10.1016/j.bcp.2008.03.013."
1565319,5280343,Comparative Toxicogenomics Database (CTD),Quercetin,D011794,Quercetin,https://ctdbase.org/detail.go?type=chem&acc=D011794,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,9606,Homo sapiens (human),Benzyloxycarbonyl-valyl-alanyl-aspartic acid analog inhibits the reaction [quercetin promotes the reaction [TNFSF10 protein results in increased cleavage of PARP1 protein]],,,PMID:20096292,https://www.ncbi.nlm.nih.gov/pubmed/20096292,20096292,,PMC3003259,17372034,"Jung Y, Heo J, Lee YJ, Kwon TK, Kim Y. Quercetin enhances TRAIL-induced apoptosis in prostate cancer cells via increased protein stability of death receptor 5. Life Sciences. 2010 Feb;86(9-10):351–7. doi: 10.1016/j.lfs.2010.01.008."
1565320,5280343,Comparative Toxicogenomics Database (CTD),Quercetin,D011794,Quercetin,https://ctdbase.org/detail.go?type=chem&acc=D011794,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,9606,Homo sapiens (human),U 0126 inhibits the reaction [quercetin results in increased cleavage of PARP1 protein]|benzyloxycarbonyl-valyl-alanyl-aspartic acid analog inhibits the reaction [quercetin results in increased cleavage of PARP1 protein],,,PMID:14688022,https://www.ncbi.nlm.nih.gov/pubmed/14688022,14688022,,,20010805,"Nguyen TT, Tran E, Nguyen TH, Do PT, Huynh TH, Huynh H. The role of activated MEK-ERK pathway in quercetin-induced growth inhibition and apoptosis in A549 lung cancer cells. Carcinogenesis. 2004 May;25(5):647–59. doi: 10.1093/carcin/bgh052. PMID: 14688022."
1565321,5280343,Comparative Toxicogenomics Database (CTD),Quercetin,D011794,Quercetin,https://ctdbase.org/detail.go?type=chem&acc=D011794,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,9606,Homo sapiens (human),Benzyloxycarbonyl-valyl-alanyl-aspartyl-fluoromethane inhibits the reaction [quercetin results in increased cleavage of PARP1 protein],,,PMID:28251795,https://www.ncbi.nlm.nih.gov/pubmed/28251795,28251795,,,21585601,"Chang J, Chow J, Chang J, Wen Y, Lin Y, Yang S, Lee W, Chien M. Quercetin simultaneously induces G<sub>0</sub>/G<sub>1</sub>-phase arrest and caspase-mediated crosstalk between apoptosis and autophagy in human leukemia HL-60 cells. Environmental Toxicology. 2017 Mar 02;32(7):1857–68. doi: 10.1002/tox.22408."
1565322,5280343,Comparative Toxicogenomics Database (CTD),Quercetin,D011794,Quercetin,https://ctdbase.org/detail.go?type=chem&acc=D011794,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,9606,Homo sapiens (human),[TNFSF10 protein co-treated with quercetin] results in increased cleavage of PARP1 protein|ddit3 protein affects the reaction [[TNFSF10 protein co-treated with quercetin] results in increased cleavage of PARP1 protein],,,PMID:24612139,https://www.ncbi.nlm.nih.gov/pubmed/24612139,24612139,,PMC4317845,32999346,"Yi L, Zongyuan Y, Cheng G, Lingyun Z, GuiLian Y, Wei G. Quercetin enhances apoptotic effect of tumor necrosis factor-related apoptosis-inducing ligand (TRAIL) in ovarian cancer cells through reactive oxygen species (ROS) mediated <scp>CCAAT</scp> enhancer-binding protein homologous protein (CHOP)-death receptor 5 pathway. Cancer Science. 2014 Apr 11;105(5):520–7. doi: 10.1111/cas.12395."
1565323,5280343,Comparative Toxicogenomics Database (CTD),Quercetin,D011794,Quercetin,https://ctdbase.org/detail.go?type=chem&acc=D011794,142,PARP1,https://ctdbase.org/detail.go?type=gene&acc=142,,,142,PARP1,9606,Homo sapiens (human),[ESR1 protein results in increased susceptibility to quercetin] which results in increased cleavage of PARP1 protein|sb 203580 inhibits the reaction [[ESR1 protein results in increased susceptibility to quercetin] which results in increased cleavage of PARP1 protein],,,PMID:19194971,https://www.ncbi.nlm.nih.gov/pubmed/19194971,19194971,,,2391269,"Galluzzo P, Martini C, Bulzomi P, Leone S, Bolli A, Pallottini V, Marino M. Quercetin-induced apoptotic cascade in cancer cells: antioxidant versus estrogen receptor alpha-dependent mechanisms. Mol Nutr Food Res. 2009 Jun;53(6):699–708. doi: 10.1002/mnfr.200800239. PMID: 19194971."
